tweet_id,text
954882,@SpotifyCares I appreciate your responses that you.
1236431,@SpotifyCares Nah the video feature is still not working for non US fans
1075703,"@SpotifyCares --and how weird that was. But not, even CLICKING the search field navigates me away. WHOSE IDEA WAS THIS???"
2389003,@SpotifyCares You don't like Danny Byrd either?
2290833,"@SpotifyCares Thanks so much I thought what a strange update is this, no menu.....😂"
44376,@115888 The ad shouldve said something about credit/debit card :)
1630494,@spotifycares trying to buy a premium gift card and your web site check out is not working. Can you assist?
400030,"@SpotifyCares Someone has hacked into my spotify account, changed the email address and password. I am unable to log in."
106332,@SpotifyCares can't start Windows Desktop app right now. Any problems?
446907,"@SpotifyCares hi, I am a student but you guys aren't letting me sign up for the Hulu/Spotify deal, could you help me?"
1959581,@SpotifyCares this should be The Virus not Virus. https://t.co/ty9v0HpzEI
1950457,"@SpotifyCares Nexus 5, android 6.0.1, Spotify: 8.4.17.640 armV7"
2567214,@SpotifyCares I got an email saying that my payment won't go through for premium and the website won't let me update my payment details.
1873390,"@SpotifyCares hi, can I renew my subscription with iTunes Gifts card ?"
1878528,@SpotifyCares Will do!
2218812,@SpotifyCares When will you update Spotify optimized for iPhone X?
1280137,"@SpotifyCares Thanks. Idea is a bit different and am talking about the app, but I’ll open a topic over there."
1872735,@115888 why can't I listen to #Flicker already? :(
634366,@SpotifyCares @270406 Same issue here! Pixel and Pixel XL
835850,@125633 Great update. Thank you!  When will this be available for #Android (@1647) devices?
29614,@SpotifyCares Hello! Is it normal that I only have one radio left? Can you tell me how to have more please? Cheers and have a great day! https://t.co/cBxAz3b347
2005759,@115888 there is no reason why we cant reorder playlists on mobile cmon guys
1557075,@SpotifyCares It worked thanks
228806,"@SpotifyCares Thanks for the prompt reply, I tried that originally. It just keeps saying retry 🙇🏻"
1681225,"@SpotifyCares I tried restarting the device and it's still the same, i havent tried logging it out. Wait 😊"
1967728,"@SpotifyCares 

I’ve recently created a new premium account, but my app still doesn’t let me skip songs etc like a premium account should..."
458063,@SpotifyCares But what does it do tho
1914972,@230513 https://t.co/zK2C06PsE2 … BRING BACK THIS OPTION! #spotify #android
1350833,"@SpotifyCares Her playlist and downloaded song dissapeared, and had changed into latino song instead of Indonesian song She created / downloaded."
720760,@SpotifyCares Hey! Yeah I noticed it while ago! Thanks!☺️
895936,"@SpotifyCares Why I Cannot skip the song on Spotify free??
The support say 6 times per hour but I never can skip songs, never"
2917774,@115888 what’s up with the mobile app? Can’t access anything
944978,@115888 why is every song skipping and constantly crashing when played on my laptop ? 😣😣
289763,I absolutely hate @115888
106307,"@SpotifyCares Windows 10, Google Chrome."
667159,@SpotifyCares My Spotify account no longer has my playlists and has been downgraded to basic. Please fix ASAP.
1842958,@spotifycares helped needed with my account. Please DM me!!!
2066473,@SpotifyCares C’mon y’all...help her out instead of the canned responses. https://t.co/rPMHrB13jB
2372418,"@115888 Hey, I'm having some problems with my Spotify and I'd like to know if there's any way I can fix it."
581516,How is there not a Mel Tormé fan site.  @115888  can you rectify this?
187543,@SpotifyCares Microsoft is promoting their Music Pass Costumers to Spotify but you're Mobile App is Crashing after 10Minutes of use and is not up-to-date. https://t.co/KeGAIGe0dx
79459,@115888 Spotify have put this offer on numerous times and they never help existing customer.... #loyal.??
1858271,"@SpotifyCares Just listened to Stained Silver again, error at 13 secs and  at 2:09"
1858057,@SpotifyCares I have already applied it but still its not approved from past 2 weeks
215439,@SpotifyCares clip: https://t.co/0uPIONtPZv ; songs: spotify:track:3TErrbPIxH0QwiLle9mlvs ; spotify:track:0WXnHgyLOOdWI4Z9935ezn . He uses NZ spotify
969369,@SpotifyCares Sent you a DM!
2797342,"@SpotifyCares I spoke too soon , after successfully installing I got an option at the top of Spotify screen to install latest version , stupidly I clicked that option now have a blank screen , Spotify icon has windows shield on it , can you help ?"
1157923,"@SpotifyCares upgraded to Family, link in e mail to send 'invites' gets me this: https://t.co/cAOz3LTVDe"
1492595,Does @115888  already have a Custom Application for Apple Watch ? @SpotifyCares
473444,@SpotifyCares  https://t.co/6RQHXB6Ksm
2128565,@SpotifyCares any news about iPhone X support?
2937791,"Hey @115888 if you could stop recommending obscure Finnish music to me, that'd be great."
2391990,@115888 Where is your iPhone X update? 🙄 https://t.co/P9MtCZeTvK
2928695,@SpotifyCares help me !! 😭
2929214,@115888 I need at least 3 to complete my playlist this is vital
1929611,@Spotifycares theres an artist mixup; a new artist page for my new single was created where it shouldn't have been... can you help ? :(
2920733,Yoooo @115888 what is u doin baby
312213,"@SpotifyCares No error message. It just doesn't play. If I have something else playing, it stops that but doesn't start the new music."
1067227,@115888 could you add a feature that allows you to continue where you left off on a playlist (after listening to another one)
2305640,@SpotifyCares hi! I sent you guys a dm!
310857,@SpotifyCares Coming from Groove: your app doesn't seem to be able to manage a local library.  At all.  Unhappy so far.
619707,"Hey @115888.

Cool new slick thing you're doing with the tiny player, but imagine how much cooler if it would be if I could actually see whose track I'm playing and what the track is called... 

Just a suggestion from somebody who likes music."
1033471,"@SpotifyCares Wondering, if I uninstall and reinstall, do I have to download all my saved music again, and set up playlists etc again?"
2022253,@115888 Got premium. Signed up for Unidays. Says it’s not available in my location. I live in Australia.  What’s the go ?
2095095,"How can i join the RISE program?
@115888 @125633 @SpotifyCares"
959417,@127637 bjr je peut rien changer dans mes config alors que je suis premium c'est normal ? https://t.co/FWEgs8mq5y
2483545,"Dear @115888,

When I type ""G"" into the search bar, I want the suggestion to be Herbo not Eazy.

Thanks."
1365043,@SpotifyCares please help! Just updated to iOS 11 and the widget keeps getting locked from lock screen on song I’m not actually on... https://t.co/W4lDN0tewQ
2225736,@115888 I NEED REPUTATION NOWWWWWWWW. #lol
862195,"@SpotifyCares sure! https://t.co/mu2CuFfFGD is the link to the king krule album - tracks 2, 3, 4 are moses sumney for some reason on mine! thank you"
272957,I can't seem to share songs anymore. Help @115888 @181186
2259658,My dad can’t log into his Spotify account. Help! @SpotifyCares
1825035,@SpotifyCares why cant I listen to @61700 's album anymore? It says 'Not Available' anytime I try to listen to it on desktop for mac.
901649,@SpotifyCares @SpotifyCares truly does care 💖💖
2917806,@115888 fix your app cunts
1666811,@SpotifyCares Thankyou .
1483990,@SpotifyCares yeah but i dont wanna give out my credit card number bro
6503,@117153 @SpotifyCares Still havinng trouble with tweeting a song
2017183,@SpotifyCares I'm trying to start premium subscription again after is was cancelled due to no payment but it won't let me
301921,@115888 lol what about military personnel ? We get this deal too ?
1266602,"@SpotifyCares I'm having so many problems with Spotify. It is charging me for my account that says ""Spotify Free"" i am sick of this"
1030253,@SpotifyCares Just restarted. No change.
1113683,@SpotifyCares Is there any way to change your name? i no longer go by my birthname and connecting it to my FB still displays old name
1194214,@SpotifyCares The ad plays but then the music doesn't. Eventually it plays it just takes a while I don't really mind but I'm curious as to why. https://t.co/7wb8vfjgaa
1244420,"@SpotifyCares @411940 Go @115888! I hope you follow through with this, i want it to become one of my go-to examples of admirable corporate citizenship."
2298907,@SpotifyCares I can't even get on spotify now. Seriously? What have you done?? #joke.
2058863,@116130 @SpotifyCares  howd i find my account details? I need to change payment!!
2896731,@SpotifyCares thanks for caring.  :)
2957863,"@SpotifyCares hi! I'm so sorry for distracting you, but will playlist 'Your Top of the Year' appear this year? =)"
2527710,"@SpotifyCares It’s only let me import the file from my files and folders on my MacBook, it still won’t let me import library from iTunes:("
2355309,@SpotifyCares Thanks!
2110189,"@SpotifyCares Thanks for getting back to me. That’s very disappointing to hear that. But I stand with that user, we need a dislike button 😭 I DISLIKE FRANK."
1129475,My Spotify app gets stuck after shannara chronicles ad for the 4th day in a row??? Wtf @115888 💢💣
703164,How do I link my @115888 account to google assistant for voice commands?
1830830,@SpotifyCares Just subscribed for premium. Paid. Still only free account.
1742933,Dear @115888: I don't want to autoplay similar songs once my songs are done. I keep turning that off. How does it turn back on...?
851854,@SpotifyCares
33418,How come I suddenly don't have Spotify premium anymore @SpotifyCares? Meer mensen last van? #spotify
2924853,I kept seeing @115888 ads for Stranger Things character playlists and now I can't find the lists...
352967,@SpotifyCares please reply to my DM! 😊
656554,"@SpotifyCares Can't add credit card in new account to get premium. ""Oops ..."" message appears."
2512436,@SpotifyCares Thank you @115888 for satisfying another customer  this is why you'll always be better than @115948
979890,"@352364 @SpotifyCares I know, I’m done with it tbh"
2317521,"@SpotifyCares I could send a clip but sending a screenshot would effectively be the same thing.

When the arrow key is pressed, the Spotify window changes position as expected, but is a still image. The music continues, but the timer freezes."
2293449,@5795 when will you update your app for iPhone X?
189874,@115888 Would I be able to redeem this if I'm enrolled in a college but I don't start until fall 2018?
2828,@115888 I'm already a Premium user and i haven't paid yet (i skipped 1 month 😂). Can i still join this promo?
1148114,@SpotifyCares Problem still persists. I’ve changed bluetooth receivers and everything. Even used Apple Music for a few days and it doesn’t happen there...
1391770,"@115888 And now it just won't play at all. If I refresh page, logs me out without reason. FIX PLEASE?"
1913939,@SpotifyCares my account got hacked. Think fixed but got an email from you with hackers email on! Can I share with you so you can sort em?
2218880,@AppleSupport @SpotifyCares the volume buttons on my iPhone/earphones don’t work on Spotify anymore if the phone is locked 😫😫
231589,.@115888 should have mix tapes and that is a scientific fact.
668719,"Tried multiple days with multiple cards to pay for my family account, yet nothing seems to work. Help a brother out! @SpotifyCares"
1934548,Hey @SpotifyCares I have a problem with my subscription can you help?
2509534,@115888 youve essentially made a service thats the equivalent of just coming to my house and beating the hell outta me with a wooden plank
1917936,"Dear @115888, I was interested in that book the first 10 ads I heard.
Now I'm can't stand it already. https://t.co/DlTQkTGNBE"
2953025,Just ended my 4 year old sub. and switched to Apple Music after you fucked with the sound levels we can't even hear music anymore in public. Good luck. @SpotifyCares
2870602,@SpotifyCares Thanks for helping. I have received a refund in less time comsuming than I thought. Did satisfactorily wise actions.
1492568,"@SpotifyCares @1457 I got it working — with limited functionality. The ready-made applet from spotify give random results with just a few of the tracks I add. I made my own applet with the spotify ifttt service that seem to return all tracks, but in a random order."
649930,"@SpotifyCares Hello, the latest update has bricked the Spotify app on my Samsung s8. Will no longer load into my profile and auto closes. Deleted cache and uninstalled / reinstalled but no luck. Any ideas?"
611912,@SpotifyCares please message me back!
1130681,@115888 hello! I have a billing problem with Spotify premium... what's the best way to discuss it with you please?
1971980,This morning I got an email from Spotify and was asked to update the firmware for my Marantz M-CR610. After the update Spotify disappeared from my system. What happened @SpotifyCares ??
1991600,@SpotifyCares hi why cant u listen to likey-twice
1972420,@SpotifyCares @115888 pls add the super best friend cast to Spotify https://t.co/iUWLjCPIDx
2967122,"@SpotifyCares So apparently, that .99 offer I got on my phone was for a new account with some randomly long username, Not the one I created with facebook, And now I can't link it to facebook. Anyway to fix?"
1038281,Hey @115888 @SpotifyCares how’s things progressing with your Apple Watch app?
1364948,"@SpotifyCares No error messages, but when I click play on any song, artist, or playlist, nothing happens. Attached is a screenshot- the ad won't go away https://t.co/VSQdTYMSip"
2190794,"@117153 I redeemed a Spotify giftcard for 3 months but it has not reflected yet in my account, im from México btw, e-mail is __email__"
1444692,"@SpotifyCares Well, at least the Daily Mix ists seemed to have refreshed. I’ll see later whether it’ll continue to play after it hits the end of the mix.."
1923738,@116130 is it possible to add my student discount to my existing Spotify premium account?
239830,"@SpotifyCares Can't find option ""save to sdcard"" anymore in settings. How can I save music to sdcard now?"
965854,@SpotifyCares I don’t have any playlists downloaded to check that unfortunately.
2394386,@SpotifyCares any reason why I see my family plan was paid for this month but I'm seeing/hearing ads? Could we please rectify this?
2950170,@SpotifyCares Trying to reset my password and I’m getting a CSRF token is invalid. Can you help?
1991728,"@SpotifyCares Artist: spotify:artist:78XLiUvZTJiY3Sj0nIZRou
Invalid Album: spotify:album:5dLCJNnsjIQ6cF16XGovkU

Album is by: https://t.co/snjsiuqyIJ"
1533093,Hey @SpotifyCares @115888 why isn’t the Spotify-app already rescaled for the iPhone X? Such big company should have that done a week ago
827531,where did the replay button go? @115888 https://t.co/iJ5Ml0BLrb
187611,@SpotifyCares btw. reinstall didn’t help (as expected)… looking forward to get firewall / proxy requirements (i.e. what traffic needs to be unblocked)
1267533,@SpotifyCares Can't wait. We miss those songs already 😭 Thank you!
2234719,@115888 @SpotifyCares if you can add an album to a queue why not be able to add a playlist to a queue?
2462288,"@SpotifyCares Right so, I’ve resaved and redownloaded everything. Hopefully it stay this time."
324650,"Yo @115888 where is Almost like Praying in UK, uh?"
227978,@115888 now that the iWatch has cellular data will you guys please release an app for it. I don't like Apple Music. : /
1871623,@SpotifyCares the song literally has no name wtf spotify you trying to curse me
2513102,@115888 could we get a feature to see how many songs we listened to in a session like after listening to a playlist on shuffle for a few hours idk why but i want to know
257836,@SpotifyCares ay why y'all charge me twice?
173645,"@SpotifyCares Having some playback issues. Web player and app both won't play ""in album"" on my laptop. Clicking same song on artist front page works, but not in album itself. Any suggestions?"
2552631,"@SpotifyCares Thanks, sent!"
1476019,"@115888 @115940, I'm a student of life—Can I get the 5$ a month deal? https://t.co/PTgkbUUqRD"
1591189,"@SpotifyCares Hopefully it will be soon, right now the app looks terrible. Thanks again for your help."
1152035,"@SpotifyCares aaaah i see, thank you so much!!!! also please bring brother act by btob on spotify too!! aching for it! 😭😭"
257847,@125633 I'm not able to click in the box to type to add my bio?!?!?! Has anyone else had this problem?
2298900,@SpotifyCares No - i was playing on mobile and I’ve downloaded the songs. I was connected to spotty WiFi but the songs were still downloaded.
2125245,"Waiting impatiently for @84624's ""Shall We Dance"" to be on @115888 already 😭"
906947,@SpotifyCares App crashes every time I go to share a song. Tried reinstalling the app and no results. (Google Pixel running latest Android)
659577,@SpotifyCares I really wish I could marry Spotify because it always gets me 💍 Can I put a ring on it?
936649,"@115888 @SpotifyCares  @127637 franchement quelle arnaque votre forfait à 4,99 là il existe pas 😠😠😠"
258950,@SpotifyCares It’s chemicaliiz.  Thanks a lot.
274132,@181499 @SpotifyCares I have exactly the same issue!
1962698,@SpotifyCares I think it does that when I go from having service to a dead zone and then instantly getting service back. Second time it's happened.
2284423,"So @SpotifyCares, the tracks highlighted in red are the ones I care about. The rest I don't have much on an interest in - especially the remixes and acoustic tracks.

Meanwhile, this list is missing the new Weezer album which I actually cared about. Please allow filters! https://t.co/WgJb5JNz4V"
189893,@115888 My accounts won’t link and I’ve contacted @SpotifyCares AND @hulu_support and neither of them can help me😭
2672071,@SpotifyCares Just checked and it's up now.. cheers for the help tho
669961,".@SpotifyCares I got an email about registering for ""Spotify Soundwave,"" but it looks suspicious. Can you confirm if it's real? Thanks!"
2572206,@SpotifyCares Thanks
1035812,"@SpotifyCares hi I'm currently paying £14.99 but I'm now a student, how can I apply for a student account?"
385731,"@115888 I've upgraded to a student account, how long will it take to change on my settings? https://t.co/68VgDIHG4t"
2459286,"@SpotifyCares @118266 Saya lupa verifikasi alamat spotify family, tetapi saya ingin memakai spotify premium bagaimana ya caranya ? https://t.co/o3kAzufvos"
1127619,.@115888 @SpotifyCares she should be #11 fix this please https://t.co/MIKPwezRFh
911636,"@SpotifyCares Nine of that applies to me, at least not that i know of. My sd card works with everything else."
502679,@116130 why am i being charged twice. One payment of 9.99 and one of 4.99 (as im a student)
431452,@2069 @SpotifyCares Hello! The latest version of Spotify Web does not sync with Last.fm?
482497,@229753 @SpotifyCares can you fix this glitch?
1867064,@SpotifyCares It's really annoying. Spotify stops regularly bc they seem to not have received the payment. Why doesn't it work sometimes?
1474907,"@SpotifyCares Maybe I just don't know myself... Oh god, I didn't want to find out this way!"
1282490,@SpotifyCares Thanks. May be single most demanded feature. Can’t happen soon enough else risking an exodus of users to Apple Music.
2920785,Okay I thought I was the only one. But @115888 is down 🙃
1037537,"@115888 the way you guys use ""Behind the Lyrics"" is Genius ;) ;)
No really though, I love it. Never get rid of it PLEASE!"
1983343,"no matter how many times i go online, the time i have left to ""Go Online Within"" keeps going down - it's at 18hrs now 🤔@SpotifyCares"
1157291,@115888 Never does. Only played 1 or 2 songs n then pure ads or just stays.stuck on a loading ad
790317,"Oh, it only applies to Time Capsule? @SpotifyCares Doing some A B testing hmm?"
256086,Why is Cocoa Butter Kisses not on @115888? @167274
2360607,@115888 im having a complete nightmare how can I contact you
2810356,"Hello @SpotifyCares, I have recently moved countries but the page doesn’t let me update my country. Could you please help? Thanks!"
1234232,"@115888 COMPREM WOLVES NO ITUNES E FAÇAM STREAM NO SPOTIFY 

dois beijos https://t.co/hlQNzup33C"
2769152,@SpotifyCares ??
259472,@SpotifyCares I keep getting the following error on my #hpelitex3 #windowsmobile10 device. Any ideas? I just moved over from #groovemusic https://t.co/lNWrvrLWbB
152226,"@SpotifyCares Hi I got 3 months for 99c back when the offer was out in June, it expired and I was never informed and now I have been charged for 3 months of premium without one bill"
1464509,Ghostface Killers should be on Rap Caviar by now. Just saying @115888
1193643,@SpotifyCares But why that one album? Specifics plz
2526445,"@115888 you still haven’t optimized your app for #iPhoneX , yet @115900 and @116450 two companies known for poor customer service have?! Makes no sense. Time to cancel... #getyouracttogether #spotify #fail"
1999036,🆑😤 My problem with @115888: If I pay an individual account with a prepaid card the cost is of 9.99 (GBP) 🆚 3.400 (CLP) with a credit card.
1705660,"@SpotifyCares Hey I had issues with my payment and now website doesn't let me access my account says ""We're all mixed up"""
2866,@115888 You guys accept debit card payment?
948684,. @115888 @SpotifyCares qui après 10j découvre la 4g brésilienne et détélécharge ss prévenir TOUTES tes playlists avant 4h de bus. CREVE.
1926999,"@SpotifyCares Desktop, but I restarted the app and it was fixed. Initially was hoping it was a fun prank like rickrolling but more confusing."
1830851,@SpotifyCares is there seriously no apple watch app? Is it in the works??
1930595,@115888 I have a spotify account so you telling me if I have this the price I will be $5.00 a month or $5.00 added on my $10 plan????
1462715,@SpotifyCares My friend @60499 is having a problem activating her Premium purchase. Hope u can help her
506014,"@SpotifyCares There should be another option a frikken 4.99 deal where you can skip unlimited but can’t download or something. Personally for the sake of listening to music that you don’t even like and music that literally interests you least, its just not worth the anger it causes."
343656,What is matter with Spotify?? Keep crashing.. searching.. @SpotifyCares
43445,@115888 get on it https://t.co/QDIVxa4bDA
458062,@SpotifyCares But also can I have some of that #ad money?
2141710,"@SpotifyCares That link is 5yrs old, update 1 yr old, the apathy makes no sense. I can’t let my 8yr old listen to Spotify so you’re missing out on plays."
2627907,"@SpotifyCares Yes I took those steps. I hope it is over now, if not - like some of the cases described here: https://t.co/LImbiH04Km - i will report back."
2036384,"@115888 if I have a queue with a 12 song album and 2 singles, &amp; hit shuffle, why are t singles usually last two &amp; always in last 5 songs?"
79415,@SpotifyCares Being back sharing within Spotify! I️ cant stand the new social sharing only functions
2789404,"@SpotifyCares Yep - asking for a playlist (even vaguely!) or a specific song works absolutely fine. I've tried a range of artists all on Spotify but Alexa isn't playing nice. As I said, super weird because it was fine last week!"
1689809,@SpotifyCares Actually I think it might've been a comcast issue - everything is okay now. Thank you!
659580,"@SpotifyCares Thanks a lot, i listen to that playlist a lot and i love that song. It'd be awesome if you can add it!! Thanks!"
1162286,@SpotifyCares @393463 What's this about 60 days free? How can i redeem this?
2869641,@SpotifyCares So much for ‘digital remaster’ eh? :/
720059,@115888 I'm trying to bang out giggs new mixtape but your shuffle deaded it. Not cool it's why I dead you guys n move to @126972
1353059,@SpotifyCares Having problems with offline mode on my Honor 7. When I use my SD card for storage after every restart all downloads are gone!
2491632,@SpotifyCares Just send a DM with the info
430772,"Anyone else having issues w new @115858 iOS &amp; @115888 syncing with Bluetooth/car, not showing on lock screen? @AppleSupport @SpotifyCares"
488803,"@SpotifyCares I just found out there is a video function in spotify, but i cant seem to play any videos. I am in Norway, i have premium and my spotify desktop version is 1.0.68.407.g6864aaaf. Thanks in advance."
1317768,@115888 guys please launch the app inIndia. Got a chance to experience your app and it is LIT. We need you !!!
2442919,@115888 why can’t i see who follows my playlists. this should be a thing.
848530,"@SpotifyCares iOS 11.02, Spotify version 8.4.22.515 on an iPhone 6"
2774575,@SpotifyCares How can I get rid of music from @78832 on my suggested weekly playlist? The last thing I want is a cent of my money going to Jesse Lacey. Premium user request: take a stand and dump their whole catalog.
761987,"@SpotifyCares Nexus 6P, Android Oreo with latest security patch, Spotify version 8.4.22.857 armV7"
1853279,@SpotifyCares I’m not I just click on an album and nothing happens nothing starts to play
289646,"@147836 Is Spotify going to offer a military discount, like they do for students?"
172534,@115888 @2069 Why do you have paypal as option to pay in US and not in Brazil?
2662298,"@SpotifyCares nope, it still does that. should i update my iOS and Spotify, perhaps?"
2721698,@115888 when is iPhone X compatibility coming 😭😭😭
1805573,@115888 EGYPT PLEASEEEE
2049178,@167274 @83909 all i want for christmas is merry christmas lil’ mama on spotify. PLEASE @SpotifyCares
189851,@115888  if i pay 10$ /m and im a student how do i get the discount ?
2352391,@SpotifyCares No such luck
2066340,@SpotifyCares I’m thinking about getting Spotify next month do i get a free trial with the family plan
293863,"@SpotifyCares Hey there, I'm having difficulties about my student subscription. I paid but not renewed. Can I get help?"
2094269,"Hey @115888, why after my screen turns off does it show up as unavailable to play on on the other phone instantly it's so fucking stupid https://t.co/IpQGj2xco5"
814436,How effective ads on @115888 are? Creepy sounds have a clear goal of attract premium users; but: Could right sounds attract listeners? #DIY
899936,".@115888 has failed me. Where is ""Lean like a Cholo?!"""
373041,Yo @SpotifyCares you just ran an ad that required me to be in ap and to watch all the way through while i was in the shower. Thats fucked.
2818173,"@SpotifyCares But
But why
It makes no sense"
2610031,@115888  HURRY UP !!!! WHERES PERFECT VELVET ??
1740085,Hey @SpotifyCares why isn’t @115888 updated for iPhone X? You’ve had how long to update?
2126348,"@SpotifyCares all my playlists have vanished and replaced by 4 I've never seen. Only one account, no social links - what to do?!"
2473648,@115888  https://t.co/Yqwfo5TJfL
1132384,@115888  snälla byt dag för när ni  tar pengar från kontot??? Ni har valt dagen då studenter har 3kr på sitt konto
1349643,"@SpotifyCares still no answer, do I have to delay my song ?"
1621632,"Hey @115888 
Suggestion: we can change playlist pictures via our mobile apps."
1214629,@SpotifyCares Nope! Browse recommended stuff...
52351,"@SpotifyCares I update my payment method before I was billed, was still billed to the old method and you have now overdrawn my account"
1099433,@115888 why are collaborative playlists so difficult to workout 🤔🤔
497714,@SpotifyCares hey! ok there's a song I listened to non stop in like July and August but I didn't add it to my playlist and now I can't find it :-( Pls help
2822719,@SpotifyCares Why bother even having it if it is not even a shell of itself? I’d rather not even have the option then to have some watered down awful UI version. Makes you guys look bad
381241,@115888 Not available for mobile payment. :( Is there someone can teach us how?
823266,Best in the biz HANDS DOWN @SpotifyCares
2426220,"@SpotifyCares @147131 You've been saying that for years, and yet nothing has ever been offered? 💩💩"
994571,@SpotifyCares app logged me out and was set to offline. Won't let me log in because of that and can't change it because i can't log in-help?
976826,@SpotifyCares yeah the three little lines are crooked. look at the grid overlaid on the picture i tweeted
2917917,"@SpotifyCares Spotify was down last evening, don’t know how it is anymore as I slept through the night but I think it probably works by now😅"
2851466,"@SpotifyCares I've been waiting for the playlist to be ""more in tune"" since weeks but nothing is changing..."
1021166,@SpotifyCares why do I keep getting logged out of my account multiple times?
1903867,"@SpotifyCares have an accout with you danielnorris54321, logged out. Forgotten email for password. Any assistance?"
1233745,"@SpotifyCares Hi spotify! Where can I find an email address to contact someone about jobs, please?"
2904475,Har @115888 endret algoritmen for Discover Weekly? Denne uka er det bare musikk jeg ikke har hørt før og mye ukjente artister. Digger det.
2708590,"@spotifycares Please help. I'm being charged twice a month, but only have one account. How can I locate the second account that's charging to my visa? I've tried suggestions on your help page and am stumped."
528375,"Hey @115888, Could you guys add this brand new Xmas single by @23298 to some of your Christmas/holiday playlists? Xo 🎄☃🎅🏻
[ To: @SpotifyCares @116130 @117168 @126761 @2069 @191335 @22875 ]

https://t.co/yZInuR6eBi"
2633304,@SpotifyCares hey there your premium family invite process is super frustrating. “Please match requested format” comes up. But the email is correct. No indication what is wrong. Help! Thx.
1867681,@SpotifyCares Can you credit my last 2 months that went through on my Mastercard and charge the 2 months back on my new Visa card
1403150,@115888 please help me! I can't join spotify premium for family. It's told me ' it's has some errors.'  😰
2358989,"@SpotifyCares ""It looks like you are using your Facebook credentials to log in to Spotify. To change your Facebook password go to your settings page at https://t.co/ShFuLmC95N."" is the msg I get but then it won't let my FB log in either."
2805319,"@115888 don't have an access with the email address i linked to my spotify account. Now, i want to deactivate. Help me solve this"
2438680,@SpotifyCares how am I suppose to provide proof of being a student within the last 3 months when I got accepted over a year ago???
609562,@SpotifyCares We used the Contact Us section on the website to get this resolved. Thanks
2369730,"@SpotifyCares my Facebook account is connected to Spotify, if I receive updates on new music, will I receive them on my email account?"
2627890,WHY ISNT THE ALBUM ON SPOTIFY @115888 HELP
894360,@332354 @SpotifyCares @spotifycares has ignored this request over 500x since 2012 (check it out at https://t.co/qdyBfUMrxi )
1320118,"@SpotifyCares This, where do I opt out? https://t.co/iSuWs6VY4W"
1089031,"@SpotifyCares Yes hi why does the song ""I Put a Spell on You"" by the cast of the major motion picture soundtrack Hocus Pocus not stream on your service"
130403,aye @115888 u should be able to save playlists and change them and make them personal
2363301,"@SpotifyCares It’s more I want to be able to save albums but not have every track of that album saved in my songs. In fact I might want none of the tracks in my songs, but still save the album."
165028,@SpotifyCares Very nice! I am more into calm (yoga like) music. And I would love if you could make a playlist for me!
2794496,@SpotifyCares How do i clear the space then? Because it keeps going up and up.
2259043,@SpotifyCares you guys arent helping me at all. You stupid cunts.
538050,@115888 give me my money back now
648655,@SpotifyCares I want to transfer all my music/playlists/etc to a new account I want to make. How can you guys help me?
2723469,@763971 @147836 Excellent news. When will applications be opening?
1766358,.@115888 @SpotifyCares You guys need to fix shuffle play i can predict what song is going to play after 1 song plays xD
1942017,@SpotifyCares   Valerie Rushton (valeriespot) £9.99 paid from my bank a/c 23.10.76 but premium not activated.
14943,@115888 https://t.co/IZGJd5KWjz put this on spotify please
528363,"@SpotifyCares thanks PK, but I figured it out. have a good day 😎"
97657,"@SpotifyCares hello i mistakenly subscribe premium with account that i forgot the password for both spotify and email, all i have is the card i use to subscribe. What can i do?"
2937773,@SpotifyCares any word on when we’ll be able to block users from following us?
835861,@125633 Is there any chance to make the Mobile App for Android users?
160543,.@SpotifyCares how can I unlink Spotify account from my Facebook account?
2426225,@SpotifyCares When will it be? A sister needs new Taylor to jam to
1754500,"@SpotifyCares Again, shows albums saved but not downloaded, and I had to log out just to get this."
2759238,@115888 your Discover Weekly personalised playlists used to be awesome.  Now its giving me music that is simply awful 🙁
704749,@SpotifyCares thought I’d cancelled my Spotify membership hardly used now been billed for it and I won’t use it this month any chance of it being refunded? Can’t afford it.
1950482,@SpotifyCares I signed up for Premium 3 month trial two days ago. I am getting advertisements on my iPad. Why
1810753,@115888 how am I supposed to use you if I can't make an account because there is always an error?
1391773,@SpotifyCares when will the 'holiday/christmas' category be back? xoxo
2972063,Thank you Spotify! This is why you're the best baby! https://t.co/ALjI42fGsd
752511,@115888 any plans to drop Flash for the web player in the near future? https://t.co/dSLKKPyd8p
1794833,"@SpotifyCares Ay lads, does your web player still use Flash? If so, any plans to get rid of this?"
1963910,@SpotifyCares local files won’t transfer to iPhone despite being on same WiFi as PC? Accurate playlist length shown just not the songs
110099,"@140445 Explain why Spotify has 1,600+ employees and can't play music without skipping, but Winamp was written by two people and does not skip."
1228146,Hey @SpotifyCares dm me back 🙄
447861,"@115888 @SpotifyCares Spotify Slovenia soon??? 
Yes, please!"
796692,@SpotifyCares It is an #amazing album. @35357 at his finest
2176131,Hey @115888 any chance of adding Morrissey’s album Southpaw Granmar?? One of his best IMO. Thank you 🙏🏻
2504248,I wish you could DM friends on @115888 to share music in the same way that I send memes to friends on Instagram.
2259601,"@115888, I’m so deeply ready to ditch @318. I️’m gonna need you to work on expanding your podcast catalog. Some key faves are missing!"
1183521,@SpotifyCares it wont let me DM as your acount isn't following me
373743,"@SpotifyCares I'm having issues where even though songs are downloaded and in my playlist, they won't play."
